State,County,Ship Date,Mil Equip Quantity,Total Mil Cost
NC,HERTFORD,2012-10-25 00:00:00,1,2136.0
NC,HERTFORD,2012-11-16 00:00:00,2,95978.0
NC,HYDE,2007-10-05 00:00:00,1,41253.0
NC,IREDELL,2006-12-05 00:00:00,10,4990.0
NC,IREDELL,2006-12-07 00:00:00,11,5489.0
NC,IREDELL,2008-08-11 00:00:00,4,552.0
NC,IREDELL,2008-08-28 00:00:00,1,138.0
NC,JACKSON,2006-12-01 00:00:00,13,6487.0
NC,JACKSON,2006-12-08 00:00:00,2,998.0
NC,JACKSON,2008-08-01 00:00:00,4,1996.0
NC,JACKSON,2008-08-07 00:00:00,1,138.0
NC,JACKSON,2012-02-04 00:00:00,6,2994.0
NC,JOHNSTON,2006-03-27 00:00:00,7,3493.0
NC,JOHNSTON,2006-11-28 00:00:00,2,276.0
NC,JONES,2006-12-01 00:00:00,2,998.0
NC,JONES,2013-04-25 00:00:00,4,222000.0
NC,JONES,2013-05-14 00:00:00,2,276.0
NC,JONES,2013-05-23 00:00:00,2,111000.0
NC,LEE,2008-08-01 00:00:00,7,3493.0
NC,LENOIR,2006-12-01 00:00:00,6,2994.0
NC,LENOIR,2007-06-13 00:00:00,5,540.0
NC,LENOIR,2008-08-11 00:00:00,4,552.0
NC,LINCOLN,2006-12-01 00:00:00,2,276.0
NC,LINCOLN,2007-03-26 00:00:00,2,998.0
NC,LINCOLN,2008-08-11 00:00:00,2,276.0
NC,MACON,2007-03-22 00:00:00,2,276.0
NC,MACON,2007-04-10 00:00:00,2,276.0
NC,MARTIN,2009-03-04 00:00:00,5,600.0
NC,MCDOWELL,2007-03-19 00:00:00,6,2994.0
NC,MCDOWELL,2007-03-22 00:00:00,9,4100.0
NC,MCDOWELL,2008-07-31 00:00:00,4,1996.0
NC,MCDOWELL,2008-08-01 00:00:00,2,216.0
NC,MCDOWELL,2008-08-11 00:00:00,3,414.0
NC,MECKLENBURG,2006-02-02 00:00:00,6,2994.0
NC,MECKLENBURG,2006-02-06 00:00:00,10,4990.0
NC,MECKLENBURG,2006-11-27 00:00:00,5,690.0
NC,MECKLENBURG,2006-11-28 00:00:00,2,276.0
NC,MECKLENBURG,2006-12-04 00:00:00,8,2097.0
NC,MECKLENBURG,2007-03-22 00:00:00,7,3493.0
NC,MECKLENBURG,2008-08-11 00:00:00,3,414.0
NC,MITCHELL,2006-12-07 00:00:00,4,1996.0
NC,MITCHELL,2008-07-31 00:00:00,1,499.0
NC,MITCHELL,2008-08-11 00:00:00,5,690.0
NC,MONTGOMERY,2006-11-21 00:00:00,1,499.0
NC,MONTGOMERY,2006-12-07 00:00:00,2,998.0
NC,MONTGOMERY,2008-04-10 00:00:00,3,1497.0
NC,MONTGOMERY,2012-02-04 00:00:00,8,3992.0
NC,MOORE,2006-12-04 00:00:00,13,1794.0
NC,MOORE,2006-12-06 00:00:00,3,1136.0
NC,MOORE,2006-12-08 00:00:00,4,1996.0
NC,MOORE,2007-03-26 00:00:00,2,998.0
NC,MOORE,2007-10-05 00:00:00,1,39158.0
NC,MOORE,2008-08-01 00:00:00,3,324.0
NC,MOORE,2008-08-11 00:00:00,8,1104.0
NC,MOORE,2011-03-24 00:00:00,2,216.0
NC,MOORE,2012-05-12 00:00:00,1,442.0
NC,MOORE,2012-10-30 00:00:00,1,0.0
NC,MOORE,2013-03-06 00:00:00,2,998.0
NC,NASH,2007-03-19 00:00:00,2,276.0
NC,NEW HANOVER,2006-01-18 00:00:00,29,14471.0
NC,NEW HANOVER,2006-02-15 00:00:00,6,828.0
NC,NEW HANOVER,2006-05-31 00:00:00,1,190817.0
NC,NEW HANOVER,2006-08-17 00:00:00,1,190817.0
NC,NEW HANOVER,2006-10-18 00:00:00,1,190817.0
NC,NEW HANOVER,2006-12-05 00:00:00,54,25502.0
NC,NEW HANOVER,2006-12-08 00:00:00,8,1104.0
NC,NEW HANOVER,2007-03-20 00:00:00,5,690.0
NC,NEW HANOVER,2007-07-16 00:00:00,2,276.0
NC,NEW HANOVER,2012-02-04 00:00:00,8,3992.0
NC,NEW HANOVER,2013-05-14 00:00:00,1,138.0
NC,NEW HANOVER,2014-01-03 10:09:43,25,0.0
NC,NORTHAMPTON,2006-10-26 00:00:00,1,499.0
NC,NORTHAMPTON,2006-12-06 00:00:00,1,138.0
NC,NORTHAMPTON,2007-03-19 00:00:00,4,1996.0
NC,NORTHAMPTON,2008-04-11 00:00:00,1,72.1
NC,NORTHAMPTON,2011-10-19 00:00:00,1,25000.0
NC,ONSLOW,2006-02-15 00:00:00,5,690.0
NC,ONSLOW,2007-03-16 00:00:00,4,552.0
NC,ONSLOW,2013-05-14 00:00:00,7,966.0
NC,ORANGE,2006-09-20 00:00:00,22,3036.0
NC,ORANGE,2007-06-27 00:00:00,1,150000.0
NC,ORANGE,2012-04-03 00:00:00,1,65070.0
NC,ORANGE,2012-06-25 00:00:00,1,150000.0
NC,PAMLICO,2006-12-05 00:00:00,1,499.0
NC,PAMLICO,2007-06-13 00:00:00,2,216.0
NC,PAMLICO,2008-08-11 00:00:00,4,552.0
NC,PASQUOTANK,2006-11-28 00:00:00,2,998.0
NC,PASQUOTANK,2008-08-07 00:00:00,1,138.0
NC,PASQUOTANK,2014-01-08 00:00:00,1,47455.0
NC,PENDER,2006-12-08 00:00:00,7,756.0
NC,PENDER,2007-04-18 00:00:00,2,998.0
NC,PENDER,2008-08-07 00:00:00,5,690.0
NC,PERSON,2007-06-18 00:00:00,10,4990.0
NC,PERSON,2008-08-07 00:00:00,4,552.0
NC,PITT,2006-11-29 00:00:00,4,552.0
NC,PITT,2007-03-16 00:00:00,3,1497.0
NC,PITT,2007-03-22 00:00:00,4,552.0
NC,PITT,2008-06-12 00:00:00,3,1497.0
NC,PITT,2010-12-14 00:00:00,27,3240.0
NC,PITT,2011-12-07 00:00:00,2,442.0
NC,PITT,2012-01-24 00:00:00,2,50000.0
NC,PITT,2012-02-04 00:00:00,12,5988.0
NC,PITT,2012-12-05 00:00:00,2,95978.0
NC,PITT,2013-06-12 00:00:00,1,79167.0
NC,PITT,2013-12-04 14:49:03,1,44722.0
NC,POLK,2006-08-04 00:00:00,5,2495.0
NC,POLK,2007-02-10 00:00:00,2,998.0
NC,RANDOLPH,2006-11-20 00:00:00,8,1104.0
NC,RANDOLPH,2006-12-01 00:00:00,1,499.0
NC,RANDOLPH,2006-12-06 00:00:00,13,3028.0
NC,RANDOLPH,2006-12-08 00:00:00,3,324.0
NC,RANDOLPH,2008-07-31 00:00:00,4,1996.0
NC,RANDOLPH,2008-08-01 00:00:00,2,216.0
NC,RANDOLPH,2008-08-12 00:00:00,2,276.0
NC,RANDOLPH,2010-10-14 00:00:00,1,1278.0
NC,RANDOLPH,2013-02-13 00:00:00,1,25000.0
NC,RICHMOND,2006-07-06 00:00:00,6,2994.0
NC,RICHMOND,2007-03-22 00:00:00,2,276.0
NC,RICHMOND,2008-08-11 00:00:00,2,276.0
NC,ROBESON,2006-12-04 00:00:00,10,4990.0
NC,ROBESON,2006-12-07 00:00:00,2,276.0
NC,ROBESON,2007-03-19 00:00:00,2,637.0
NC,ROBESON,2007-04-10 00:00:00,2,216.0
NC,ROBESON,2008-08-11 00:00:00,4,552.0
NC,ROBESON,2008-08-22 00:00:00,1,72.1
NC,ROBESON,2011-09-13 00:00:00,1,25000.0
NC,ROBESON,2012-01-19 00:00:00,2,50000.0
NC,ROBESON,2012-01-31 00:00:00,2,50000.0
NC,ROCKINGHAM,2006-09-14 00:00:00,9,4491.0
NC,ROCKINGHAM,2006-11-28 00:00:00,10,4990.0
NC,ROCKINGHAM,2006-12-06 00:00:00,20,9980.0
NC,ROCKINGHAM,2008-07-31 00:00:00,1,499.0
NC,ROWAN,2006-09-20 00:00:00,17,6678.0
NC,ROWAN,2006-10-24 00:00:00,2,2556.0
NC,ROWAN,2006-11-27 00:00:00,4,2438.0
NC,ROWAN,2006-12-07 00:00:00,28,14134.0
NC,ROWAN,2008-08-06 00:00:00,2,276.0
NC,RUTHERFORD,2006-08-16 00:00:00,1,92290.0
NC,RUTHERFORD,2006-09-20 00:00:00,3,1497.0
NC,RUTHERFORD,2006-11-29 00:00:00,6,2994.0
NC,RUTHERFORD,2006-12-01 00:00:00,4,1274.0
NC,RUTHERFORD,2006-12-07 00:00:00,2,998.0
NC,RUTHERFORD,2008-08-01 00:00:00,2,216.0
NC,SAMPSON,2006-12-07 00:00:00,10,4990.0
NC,SAMPSON,2007-03-20 00:00:00,2,276.0
NC,SAMPSON,2008-08-11 00:00:00,4,552.0
NC,SCOTLAND,2006-09-20 00:00:00,7,3493.0
NC,STANLY,2006-12-05 00:00:00,2,998.0
NC,STANLY,2006-12-07 00:00:00,6,2994.0
NC,STANLY,2007-02-10 00:00:00,2,276.0
NC,STANLY,2007-03-19 00:00:00,10,3256.0
NC,STANLY,2007-04-19 00:00:00,2,998.0
NC,STANLY,2008-07-31 00:00:00,2,998.0
NC,STANLY,2008-08-11 00:00:00,2,276.0
NC,STANLY,2012-11-05 00:00:00,1,65070.0
NC,STANLY,2013-07-02 00:00:00,1,25000.0
NC,STANLY,2013-07-10 00:00:00,1,25000.0
NC,STANLY,2013-07-30 00:00:00,1,77522.0
NC,STOKES,2007-02-12 00:00:00,3,1497.0
NC,STOKES,2007-03-20 00:00:00,4,432.0
NC,STOKES,2008-08-07 00:00:00,2,276.0
NC,STOKES,2008-08-11 00:00:00,2,276.0
NC,SURRY,2006-11-28 00:00:00,1,499.0
NC,SURRY,2006-12-05 00:00:00,7,1688.0
NC,SURRY,2006-12-07 00:00:00,15,7485.0
NC,SURRY,2008-04-16 00:00:00,3,216.29999999999998
NC,SURRY,2008-05-30 00:00:00,1,499.0
NC,SURRY,2008-07-31 00:00:00,5,2495.0
NC,TRANSYLVANIA,2006-12-07 00:00:00,10,4990.0
NC,UNION,2006-12-07 00:00:00,2,1440.0
NC,UNION,2006-12-08 00:00:00,1,499.0
NC,UNION,2007-06-15 00:00:00,1,65070.0
NC,UNION,2008-04-10 00:00:00,4,1996.0
NC,UNION,2008-10-01 00:00:00,21,10479.0
NC,VANCE,2006-12-01 00:00:00,8,3992.0
NC,VANCE,2006-12-08 00:00:00,6,2994.0
NC,VANCE,2008-07-31 00:00:00,4,1996.0
NC,WAKE,2006-09-18 00:00:00,7,646030.0
NC,WAKE,2006-10-24 00:00:00,1,1278.0
NC,WAKE,2006-10-31 00:00:00,2,184580.0
NC,WAKE,2006-11-29 00:00:00,10,4990.0
NC,WAKE,2006-12-05 00:00:00,12,5988.0
NC,WAKE,2007-03-08 00:00:00,5,690.0
NC,WAKE,2007-04-11 00:00:00,27,13473.0
NC,WAKE,2007-06-18 00:00:00,2,998.0
NC,WAKE,2008-03-12 00:00:00,2,6064.0
NC,WAKE,2008-04-02 00:00:00,2,276.0
NC,WAKE,2008-07-31 00:00:00,1,499.0
NC,WAKE,2008-08-11 00:00:00,2,276.0
NC,WAKE,2010-08-02 00:00:00,8,960.0
NC,WAKE,2010-10-13 00:00:00,1,138.0
NC,WAKE,2010-10-14 00:00:00,1,138.0
NC,WAKE,2010-10-20 00:00:00,10,1200.0
NC,WAKE,2010-10-25 00:00:00,4,1680.0
NC,WAKE,2012-01-05 00:00:00,1,25000.0
NC,WAKE,2012-03-15 00:00:00,1,65070.0
NC,WARREN,2008-08-07 00:00:00,1,138.0
NC,WARREN,2010-10-25 00:00:00,1,138.0
NC,WATAUGA,2006-08-15 00:00:00,3,414.0
NC,WATAUGA,2007-06-13 00:00:00,4,432.0
NC,WATAUGA,2008-06-17 00:00:00,8,3992.0
NC,WATAUGA,2008-08-11 00:00:00,2,276.0
NC,WATAUGA,2009-03-04 00:00:00,4,480.0
NC,WAYNE,2006-02-15 00:00:00,2,276.0
NC,WAYNE,2006-11-03 00:00:00,1,190817.0
NC,WAYNE,2006-12-05 00:00:00,3,414.0
NC,WAYNE,2007-06-14 00:00:00,8,1104.0
NC,WAYNE,2009-03-04 00:00:00,6,720.0
NC,WILKES,2006-12-05 00:00:00,12,5988.0
NC,WILKES,2006-12-08 00:00:00,10,4990.0
NC,WILKES,2008-07-31 00:00:00,1,499.0
NC,WILKES,2008-08-04 00:00:00,10,1380.0
NC,WILKES,2008-08-06 00:00:00,2,276.0
NC,WILSON,2007-03-23 00:00:00,1,499.0
NC,YADKIN,2007-02-10 00:00:00,2,276.0
NC,YADKIN,2008-06-09 00:00:00,2,998.0
NC,YANCEY,2007-03-20 00:00:00,4,552.0
NC,YANCEY,2008-08-07 00:00:00,2,276.0
ND,ADAMS,2006-11-09 00:00:00,1,138.0
ND,BARNES,2006-05-19 00:00:00,3,414.0
ND,BARNES,2006-11-09 00:00:00,8,2548.0
ND,BARNES,2006-11-15 00:00:00,12,5988.0
ND,BILLINGS,2006-05-19 00:00:00,2,276.0
ND,BOTTINEAU,2006-05-19 00:00:00,9,1242.0
ND,BOTTINEAU,2006-11-09 00:00:00,4,1274.0
ND,BOTTINEAU,2013-03-20 00:00:00,8,960.0
ND,BOWMAN,2010-08-25 00:00:00,1,120.0
ND,BOWMAN,2013-01-08 00:00:00,1,138.0
ND,BOWMAN,2013-03-20 00:00:00,1,499.0
ND,BURKE,2010-08-25 00:00:00,5,600.0
ND,BURLEIGH,2006-05-19 00:00:00,55,15893.0
ND,BURLEIGH,2006-06-06 00:00:00,5,21500.0
ND,BURLEIGH,2006-09-21 00:00:00,6,828.0
ND,BURLEIGH,2006-11-09 00:00:00,26,11530.0
ND,BURLEIGH,2006-11-14 00:00:00,130,17940.0
ND,BURLEIGH,2006-11-15 00:00:00,3,414.0
ND,BURLEIGH,2007-02-23 00:00:00,2,276.0
ND,BURLEIGH,2007-07-23 00:00:00,10,4990.0
ND,BURLEIGH,2008-09-29 00:00:00,43,21457.0
ND,BURLEIGH,2008-09-30 00:00:00,2,998.0
ND,BURLEIGH,2010-08-25 00:00:00,21,2520.0
ND,BURLEIGH,2011-04-22 00:00:00,1,120.0
ND,BURLEIGH,2013-05-15 00:00:00,50,6000.0
ND,BURLEIGH,2013-06-04 00:00:00,3,414.0
ND,BURLEIGH,2013-08-16 00:00:00,2,2320.0
ND,BURLEIGH,2013-10-23 06:58:34,1,138.0
ND,CASS,2006-11-09 00:00:00,38,16074.0
ND,CASS,2006-11-15 00:00:00,6,2994.0
ND,CASS,2006-11-28 00:00:00,1,120.0
ND,CASS,2012-04-13 00:00:00,29,3480.0
ND,CAVALIER,2006-11-09 00:00:00,3,414.0
ND,DICKEY,2006-11-14 00:00:00,4,883.0
ND,DICKEY,2010-08-25 00:00:00,2,240.0
ND,DIVIDE,2006-05-19 00:00:00,3,1136.0
ND,DIVIDE,2010-08-25 00:00:00,1,120.0
ND,DIVIDE,2012-02-03 00:00:00,1,25000.0
ND,DIVIDE,2012-02-08 00:00:00,2,344386.0
ND,DUNN,2006-11-14 00:00:00,2,276.0
ND,DUNN,2010-08-25 00:00:00,12,1440.0
ND,DUNN,2014-04-21 00:00:00,3,39052.0
ND,EDDY,2006-11-09 00:00:00,1,108.0
ND,EMMONS,2006-05-19 00:00:00,1,499.0
ND,EMMONS,2012-11-21 00:00:00,1,120.0
ND,FOSTER,2006-11-09 00:00:00,3,414.0
ND,FOSTER,2007-11-26 00:00:00,3,13571.95
ND,GOLDEN VALLEY,2006-11-09 00:00:00,6,1490.0
ND,GRAND FORKS,2006-11-09 00:00:00,19,6313.0
ND,GRAND FORKS,2011-12-12 00:00:00,1,25000.0
ND,GRAND FORKS,2012-02-15 00:00:00,1,120.0
ND,GRANT,2006-05-19 00:00:00,2,276.0
ND,GRANT,2011-02-08 00:00:00,1,25000.0
ND,GRANT,2012-04-16 00:00:00,1,120.0
ND,GRANT,2013-06-26 00:00:00,1,499.0
ND,GRIGGS,2011-06-22 00:00:00,2,258.0
ND,GRIGGS,2013-03-20 00:00:00,3,360.0
ND,HETTINGER,2006-11-14 00:00:00,3,1497.0
ND,HETTINGER,2010-08-25 00:00:00,1,120.0
ND,HETTINGER,2012-01-18 00:00:00,1,25000.0
ND,HETTINGER,2012-03-06 00:00:00,1,138.0
ND,KIDDER,2006-05-19 00:00:00,1,138.0
ND,LAMOURE,2006-05-19 00:00:00,1,138.0
ND,LAMOURE,2010-08-25 00:00:00,5,600.0
ND,LOGAN,2010-08-02 00:00:00,4,516.0
ND,MCHENRY,2006-11-14 00:00:00,7,966.0
ND,MCHENRY,2011-04-22 00:00:00,2,240.0
ND,MCINTOSH,2011-02-25 00:00:00,2,258.0
ND,MCKENZIE,2006-01-26 00:00:00,4,1274.0
ND,MCKENZIE,2006-05-19 00:00:00,2,276.0
ND,MCLEAN,2006-11-14 00:00:00,8,3992.0
ND,MCLEAN,2011-02-08 00:00:00,1,25000.0
ND,MCLEAN,2012-04-13 00:00:00,10,1200.0
ND,MERCER,2006-05-19 00:00:00,1,138.0
ND,MERCER,2006-09-21 00:00:00,4,552.0
ND,MERCER,2006-11-09 00:00:00,1,138.0
ND,MERCER,2006-11-14 00:00:00,1,138.0
ND,MERCER,2009-04-07 00:00:00,1,138.0
ND,MERCER,2010-08-25 00:00:00,4,480.0
ND,MERCER,2012-01-07 00:00:00,8,960.0
ND,MERCER,2013-03-21 00:00:00,1,120.0
ND,MERCER,2013-09-26 00:00:00,1,47989.0
ND,MORTON,2006-09-21 00:00:00,6,828.0
ND,MORTON,2006-11-09 00:00:00,3,1497.0
ND,MORTON,2006-11-14 00:00:00,14,6986.0
ND,MORTON,2012-04-13 00:00:00,8,960.0
ND,MOUNTRAIL,2006-05-19 00:00:00,12,1656.0
ND,MOUNTRAIL,2010-10-21 00:00:00,2,240.0
ND,NELSON,2011-06-22 00:00:00,2,258.0
ND,NELSON,2012-04-13 00:00:00,1,138.0
ND,NELSON,2012-04-23 00:00:00,3,360.0
ND,PEMBINA,2006-05-03 00:00:00,3,1497.0
ND,PEMBINA,2006-05-18 00:00:00,1,499.0
ND,PEMBINA,2006-11-14 00:00:00,8,1104.0
ND,PEMBINA,2013-09-26 00:00:00,1,47989.0
ND,PIERCE,2008-07-17 00:00:00,1,499.0
ND,PIERCE,2010-08-02 00:00:00,1,120.0
ND,RAMSEY,2006-05-19 00:00:00,9,1242.0
ND,RAMSEY,2010-08-25 00:00:00,5,600.0
ND,RAMSEY,2010-10-21 00:00:00,1,120.0
ND,RANSOM,2006-05-19 00:00:00,2,276.0
ND,RANSOM,2006-11-14 00:00:00,4,1274.0
ND,RENVILLE,2006-11-14 00:00:00,4,552.0
ND,RENVILLE,2010-08-25 00:00:00,4,480.0
ND,RICHLAND,2006-05-19 00:00:00,3,414.0
ND,RICHLAND,2006-11-14 00:00:00,9,3408.0
ND,RICHLAND,2006-11-15 00:00:00,4,1996.0
ND,RICHLAND,2010-08-25 00:00:00,4,480.0
ND,ROLETTE,2007-02-23 00:00:00,1,138.0
ND,SARGENT,2010-08-25 00:00:00,2,240.0
ND,SARGENT,2010-10-21 00:00:00,1,120.0
ND,SHERIDAN,2008-07-11 00:00:00,2,276.0
ND,STARK,2006-03-17 00:00:00,5,2495.0
ND,STARK,2006-11-09 00:00:00,5,690.0
ND,STARK,2006-11-14 00:00:00,10,3185.0
ND,STARK,2010-08-25 00:00:00,17,2040.0
ND,STARK,2012-04-13 00:00:00,12,1440.0
ND,STEELE,2006-11-14 00:00:00,1,499.0
ND,STUTSMAN,2006-05-19 00:00:00,4,552.0
ND,STUTSMAN,2006-11-14 00:00:00,6,828.0
ND,STUTSMAN,2011-12-21 00:00:00,1,25000.0
ND,STUTSMAN,2013-10-04 00:00:00,1,658000.0
ND,TOWNER,2010-08-25 00:00:00,3,360.0
ND,TOWNER,2011-04-22 00:00:00,2,258.0
ND,TOWNER,2012-04-13 00:00:00,2,240.0
ND,TOWNER,2013-06-05 00:00:00,1,47455.0
ND,TOWNER,2014-04-22 00:00:00,1,72953.0
ND,TRAILL,2006-11-14 00:00:00,4,1214.0
ND,WALSH,2006-11-09 00:00:00,3,414.0
ND,WALSH,2006-11-15 00:00:00,8,1104.0
ND,WALSH,2010-08-25 00:00:00,20,2400.0
ND,WALSH,2013-09-26 00:00:00,1,47989.0
ND,WARD,2006-05-19 00:00:00,2,276.0
ND,WARD,2006-11-14 00:00:00,17,7400.0
ND,WARD,2006-11-15 00:00:00,10,4990.0
ND,WARD,2010-08-25 00:00:00,25,3000.0
ND,WARD,2011-01-27 00:00:00,10,1380.0
ND,WARD,2013-03-20 00:00:00,2,240.0
ND,WELLS,2006-11-09 00:00:00,3,414.0
ND,WELLS,2010-08-02 00:00:00,1,120.0
ND,WILLIAMS,2006-11-14 00:00:00,2,276.0
ND,WILLIAMS,2006-11-15 00:00:00,14,3376.0
ND,WILLIAMS,2006-11-17 00:00:00,5,690.0
ND,WILLIAMS,2010-08-25 00:00:00,5,600.0
NE,ADAMS,2008-07-11 00:00:00,6,828.0
NE,BUFFALO,2008-09-24 00:00:00,8,3992.0
NE,BURT,2006-09-20 00:00:00,1,120.0
NE,BURT,2008-10-06 00:00:00,1,138.0
NE,BURT,2012-05-23 00:00:00,6,720.0
NE,BURT,2013-06-20 00:00:00,2,998.0
NE,BUTLER,2006-03-07 00:00:00,1,138.0
NE,CASS,2008-05-21 00:00:00,6,2994.0
NE,CASS,2009-03-04 00:00:00,6,720.0
NE,CASS,2012-04-16 00:00:00,25,12475.0
NE,CHASE,2013-06-14 00:00:00,4,480.0
NE,COLFAX,2010-12-16 00:00:00,1,120.0
NE,COLFAX,2010-12-30 00:00:00,6,720.0
NE,COLFAX,2011-11-16 00:00:00,1,138.0
NE,DAKOTA,2013-06-20 00:00:00,2,998.0
NE,DAWES,2012-04-20 00:00:00,7,840.0
NE,DAWSON,2006-09-22 00:00:00,8,1104.0
NE,DAWSON,2008-09-24 00:00:00,4,552.0
NE,DIXON,2008-09-30 00:00:00,5,2495.0
NE,DODGE,2006-11-08 00:00:00,7,966.0
NE,DOUGLAS,2008-05-20 00:00:00,28,8918.0
NE,DOUGLAS,2011-12-06 00:00:00,2,276.0
NE,DOUGLAS,2012-03-13 00:00:00,15,90000.0
NE,DOUGLAS,2013-04-25 00:00:00,495,4135665.0
NE,DOUGLAS,2013-04-26 00:00:00,90,540000.0
NE,FILLMORE,2007-06-28 00:00:00,2,998.0
NE,FILLMORE,2012-04-13 00:00:00,4,480.0
NE,FILLMORE,2014-01-29 13:56:01,1,120.0
NE,GAGE,2008-09-30 00:00:00,4,552.0
NE,GREELEY,2009-01-06 00:00:00,3,414.0
NE,HALL,2008-10-03 00:00:00,5,2716.0
NE,HALL,2009-01-06 00:00:00,7,966.0
NE,HOLT,2006-03-08 00:00:00,4,552.0
NE,HOLT,2008-05-19 00:00:00,1,499.0
NE,HOLT,2008-05-21 00:00:00,1,138.0
NE,HOLT,2008-10-17 00:00:00,1,138.0
NE,HOWARD,2008-05-06 00:00:00,1,499.0
NE,HOWARD,2012-04-16 00:00:00,1,120.0
NE,JEFFERSON,2007-03-19 00:00:00,2,998.0
NE,JEFFERSON,2011-05-04 00:00:00,2,276.0
NE,KEITH,2008-05-02 00:00:00,1,138.0
NE,KEITH,2010-12-16 00:00:00,2,240.0
NE,KEITH,2011-04-14 00:00:00,2,998.0
NE,LANCASTER,2009-08-31 00:00:00,10,1200.0
NE,LANCASTER,2013-04-15 00:00:00,4,27200.0
NE,LANCASTER,2013-09-16 00:00:00,1,412000.0
NE,LANCASTER,2014-01-30 12:38:42,1,0.0
NE,LANCASTER,2014-01-30 12:43:29,1,0.0
NE,LANCASTER,2014-01-30 12:50:50,1,0.0
NE,MADISON,2008-09-04 00:00:00,2,998.0
NE,MADISON,2008-10-01 00:00:00,9,3990.0
NE,MCPHERSON,2008-05-21 00:00:00,1,499.0
NE,NANCE,2007-12-07 00:00:00,1,499.0
NE,NANCE,2008-09-25 00:00:00,1,138.0
NE,NANCE,2009-03-04 00:00:00,2,258.0
NE,NEMAHA,2006-11-20 00:00:00,1,138.0
NE,NEMAHA,2008-08-20 00:00:00,1,499.0
NE,NEMAHA,2008-10-20 00:00:00,1,499.0
NE,NUCKOLLS,2008-10-06 00:00:00,2,998.0
NE,POLK,2006-09-22 00:00:00,2,276.0
NE,POLK,2008-09-30 00:00:00,2,276.0
NE,POLK,2008-10-01 00:00:00,2,998.0
NE,RED WILLOW,2008-09-25 00:00:00,4,552.0
NE,SARPY,2012-04-13 00:00:00,6,720.0
NE,SARPY,2013-02-12 00:00:00,1,47069.0
NE,SAUNDERS,2007-07-25 00:00:00,1,499.0
NE,THURSTON,2008-08-20 00:00:00,4,1996.0
NE,WHEELER,2012-04-20 00:00:00,1,120.0
NE,YORK,2008-08-20 00:00:00,3,1497.0
NE,YORK,2012-04-20 00:00:00,2,240.0
NH,BELKNAP,2006-06-12 00:00:00,4,1996.0
NH,BELKNAP,2008-05-28 00:00:00,1,138.0
NH,BELKNAP,2008-05-29 00:00:00,1,720.0
NH,BELKNAP,2011-12-03 00:00:00,15,7485.0
NH,BELKNAP,2012-04-20 00:00:00,1,25000.0
NH,BELKNAP,2012-10-09 00:00:00,1,41253.0
NH,BELKNAP,2012-12-27 00:00:00,1,25000.0
NH,BELKNAP,2013-03-27 00:00:00,10,4268.0
NH,BELKNAP,2013-05-10 00:00:00,1,25000.0
NH,CARROLL,2006-09-28 00:00:00,6,828.0
NH,CARROLL,2006-11-15 00:00:00,1,499.0
NH,CARROLL,2008-05-29 00:00:00,5,2495.0
NH,CARROLL,2009-03-04 00:00:00,1,120.0
NH,CARROLL,2011-08-31 00:00:00,1,25000.0
NH,CARROLL,2011-12-21 00:00:00,1,59562.0
NH,CARROLL,2012-04-24 00:00:00,6,2994.0
NH,CHESHIRE,2006-09-28 00:00:00,2,998.0
NH,CHESHIRE,2006-11-15 00:00:00,4,552.0
NH,CHESHIRE,2008-05-30 00:00:00,4,552.0
NH,COOS,2008-08-25 00:00:00,1,499.0
NH,COOS,2012-03-05 00:00:00,8,25.69
NH,COOS,2012-03-10 00:00:00,22,1268.0
NH,COOS,2012-03-21 00:00:00,1,5650.0
NH,COOS,2013-01-02 00:00:00,1,55500.0
NH,GRAFTON,2006-09-28 00:00:00,6,2994.0
NH,GRAFTON,2006-11-15 00:00:00,5,2134.0
NH,GRAFTON,2007-01-23 00:00:00,2,276.0
NH,GRAFTON,2007-08-28 00:00:00,1,499.0
NH,GRAFTON,2008-05-29 00:00:00,11,3323.0
NH,GRAFTON,2008-05-30 00:00:00,2,276.0
NH,GRAFTON,2008-08-22 00:00:00,6,2272.0
NH,GRAFTON,2009-03-04 00:00:00,2,276.0
NH,GRAFTON,2011-12-12 00:00:00,1,47989.0
NH,GRAFTON,2013-02-06 00:00:00,1,47989.0
NH,GRAFTON,2013-02-20 00:00:00,6,3854.58
NH,HILLSBOROUGH,2006-11-15 00:00:00,38,18962.0
NH,HILLSBOROUGH,2008-05-28 00:00:00,10,4990.0
NH,HILLSBOROUGH,2008-05-29 00:00:00,34,8302.0
NH,HILLSBOROUGH,2008-05-30 00:00:00,6,2994.0
NH,HILLSBOROUGH,2009-04-01 00:00:00,1,138.0
NH,HILLSBOROUGH,2010-08-02 00:00:00,2,240.0
NH,HILLSBOROUGH,2012-04-16 00:00:00,10,4990.0
NH,HILLSBOROUGH,2012-05-11 00:00:00,1,25000.0
NH,HILLSBOROUGH,2013-04-01 00:00:00,2,8600.0
NH,MERRIMACK,2006-09-28 00:00:00,8,3270.0
NH,MERRIMACK,2006-11-15 00:00:00,2,276.0
NH,MERRIMACK,2008-05-28 00:00:00,6,828.0
NH,MERRIMACK,2008-05-29 00:00:00,11,5489.0
NH,MERRIMACK,2008-05-30 00:00:00,6,2994.0
NH,MERRIMACK,2010-08-02 00:00:00,2,240.0
NH,MERRIMACK,2011-09-23 00:00:00,1,25000.0
